CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
674,San Marino,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,San Marino,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,Sao Tome and Principe,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",37.0,36.0,34.0,33.0,31.0,29.0,25.0,22.0,18.0,14.0,10.0,7.7,5.6,4.5,4.3,5.2,7.1,9.5,12.0,13.0,14.0,13.0,12.0,9.3
678,Sao Tome and Principe,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",17.0,16.0,12.0,11.0,9.6,8.8,8.2,7.7,6.8,6.0,4.6,3.6,2.8,2.4,3.0,3.6,4.2,5.1,5.8,6.3,6.4,6.1,5.4,4.6
678,Sao Tome and Principe,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",51.0,50.0,50.0,49.0,48.0,46.0,44.0,39.0,34.0,30.0,26.0,22.0,17.0,14.0,12.0,12.0,13.0,16.0,19.0,22.0,23.0,22.0,20.0,20.0
682,Saudi Arabia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
682,Saudi Arabia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3
682,Saudi Arabia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",9.9,9.8,9.8,9.7,9.7,9.7,9.7,9.8,9.8,9.9,9.9,9.9,9.8,9.8,9.7,9.7,9.8,9.8,9.8,8.3,9.8,9.8,9.7,9.7
686,Senegal,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",26.0,25.0,26.0,26.0,27.0,29.0,30.0,30.0,31.0,31.0,30.0,29.0,28.0,27.0,26.0,24.0,24.0,23.0,22.0,22.0,21.0,21.0,21.0,21.0
686,Senegal,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",17.0,17.0,17.0,18.0,19.0,20.0,21.0,22.0,22.0,22.0,21.0,21.0,20.0,18.0,17.0,16.0,16.0,15.0,15.0,15.0,14.0,14.0,13.0,12.0
686,Senegal,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",35.0,33.0,32.0,32.0,34.0,35.0,35.0,36.0,39.0,39.0,38.0,37.0,35.0,34.0,32.0,31.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0
688,Serbia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , ,2.8,2.3,2.1,1.7,1.7,1.6,1.5,1.6,1.6
688,Serbia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , ,2.5,2.0,1.9,1.5,1.5,1.5,1.4,1.4,1.4
688,Serbia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , ,3.1,2.5,2.3,1.9,1.8,1.8,1.6,1.7,1.7
891,Serbia and Montenegro,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.8,3.8,2.6,2.7,2.7,2.7, , , , , , , , , 
891,Serbia and Montenegro,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.7,3.6,2.5,2.6,2.6,2.6, , , , , , , , , 
891,Serbia and Montenegro,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.9,4.0,4.0,2.8,2.9,2.9,2.9, , , , , , , , , 
690,Seychelles,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.6,5.1,0.0,0.0,2.5,1.2,1.2,2.3,2.3,0.0,1.1,0.0,1.5
690,Seychelles,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,5.0,0.0,0.0,2.4,1.2,1.2,2.3,2.3,0.0,1.1,0.0,1.5
690,Seychelles,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,2.7,5.2,0.0,0.0,2.7,1.3,1.3,2.3,2.4,0.0,1.1,0.0,1.6
694,Sierra Leone,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",97.0,95.0,95.0,94.0,94.0,93.0,93.0,93.0,92.0,91.0,90.0,88.0,85.0,81.0,77.0,72.0,67.0,61.0,56.0,51.0,47.0,45.0,43.0,43.0
694,Sierra Leone,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",64.0,66.0,66.0,65.0,65.0,66.0,68.0,70.0,68.0,66.0,64.0,62.0,58.0,53.0,49.0,45.0,43.0,40.0,35.0,30.0,26.0,25.0,17.0,14.0
694,Sierra Leone,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",126.0,120.0,115.0,112.0,117.0,119.0,116.0,110.0,115.0,118.0,117.0,112.0,105.0,99.0,95.0,93.0,87.0,84.0,79.0,75.0,73.0,76.0,74.0,82.0
702,Singapore,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",4.0,3.2,3.0,3.6,3.2,3.6,4.0,3.5,4.0,3.1,3.2,2.9,2.6,2.3,2.2,1.8,1.7,2.2,2.1,1.8,1.9,1.7,1.7,1.7
702,Singapore,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",3.8,3.2,2.9,3.4,3.0,3.4,3.7,3.2,3.6,2.8,2.8,2.6,2.2,2.0,1.9,1.6,1.5,1.9,1.8,1.5,1.6,1.4,1.5,1.5
702,Singapore,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",4.1,3.3,3.1,3.7,3.3,3.8,4.3,3.8,4.4,3.5,3.6,3.3,2.9,2.6,2.6,2.1,1.9,2.5,2.4,2.1,2.3,2.0,2.0,2.0
703,Slovakia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.1,2.1,2.1,1.7,2.1,1.6,1.4,1.1,0.9,0.9,1.0,1.0,1.2,1.2,1.0,0.9,0.9,0.7,0.8,0.8,0.6,0.6,0.6,0.6
703,Slovakia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.0,2.0,2.1,1.7,2.0,1.6,1.4,1.1,0.9,0.9,1.0,1.0,1.2,1.2,1.0,0.9,0.9,0.7,0.8,0.8,0.6,0.6,0.6,0.6
703,Slovakia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",2.1,2.1,2.1,1.7,2.1,1.6,1.4,1.1,0.9,0.9,1.0,1.0,1.2,1.2,1.0,0.9,0.9,0.7,0.8,0.8,0.6,0.7,0.7,0.7
705,Slovenia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.6,3.0,3.7,2.2,1.4,1.6,1.5,1.4,1.2,1.4,0.9,1.3,1.0,1.1,0.6,0.9,0.9,1.4,1.4,1.2,0.9,1.0,1.0,1.0
705,Slovenia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.6,2.9,3.6,2.1,1.4,1.6,1.4,1.4,1.2,1.4,0.9,1.3,1.0,1.1,0.6,0.9,0.9,1.3,1.4,1.2,0.9,1.0,1.0,1.0
705,Slovenia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",2.6,3.0,3.7,2.2,1.5,1.6,1.5,1.4,1.3,1.5,0.9,1.3,1.1,1.1,0.6,0.9,0.9,1.4,1.4,1.2,1.0,1.0,1.0,1.0
90,Solomon Islands,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",87.0,83.0,79.0,74.0,71.0,67.0,64.0,61.0,58.0,54.0,51.0,48.0,44.0,39.0,35.0,31.0,28.0,25.0,22.0,20.0,18.0,16.0,15.0,14.0
90,Solomon Islands,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",38.0,40.0,41.0,42.0,43.0,43.0,41.0,39.0,37.0,35.0,33.0,31.0,28.0,24.0,22.0,19.0,16.0,14.0,12.0,11.0,9.6,8.6,7.9,7.5
90,Solomon Islands,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",160.0,145.0,131.0,118.0,107.0,97.0,92.0,88.0,83.0,79.0,74.0,69.0,64.0,58.0,53.0,48.0,43.0,39.0,36.0,32.0,29.0,27.0,25.0,24.0
706,Somalia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",117.0,114.0,112.0,110.0,107.0,104.0,101.0,97.0,94.0,90.0,86.0,81.0,77.0,73.0,70.0,68.0,67.0,68.0,69.0,71.0,72.0,73.0,74.0,74.0
706,Somalia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",72.0,76.0,78.0,78.0,75.0,74.0,73.0,72.0,69.0,65.0,61.0,58.0,55.0,51.0,48.0,47.0,46.0,47.0,48.0,50.0,50.0,50.0,50.0,48.0
706,Somalia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",156.0,148.0,140.0,133.0,125.0,120.0,117.0,115.0,113.0,109.0,103.0,98.0,93.0,88.0,84.0,83.0,83.0,85.0,89.0,92.0,94.0,94.0,94.0,95.0
710,South Africa,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",51.0,48.0,42.0,36.0,31.0,30.0,33.0,39.0,45.0,51.0,55.0,58.0,61.0,62.0,64.0,64.0,64.0,63.0,59.0,53.0,48.0,46.0,49.0,48.0
710,South Africa,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",33.0,29.0,25.0,21.0,19.0,20.0,24.0,27.0,32.0,35.0,38.0,40.0,41.0,42.0,42.0,42.0,41.0,40.0,38.0,34.0,30.0,29.0,30.0,28.0
710,South Africa,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",71.0,63.0,54.0,48.0,45.0,43.0,47.0,56.0,63.0,68.0,71.0,73.0,75.0,75.0,77.0,79.0,81.0,81.0,79.0,73.0,67.0,66.0,72.0,73.0
728,South Sudan,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , ,35.0,32.0,40.0
728,South Sudan,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , ,22.0,19.0,26.0
728,South Sudan,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , ,52.0,48.0,58.0
724,Spain,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.3,2.1,2.0,1.9,1.7,1.6,1.6,1.4,1.2,1.3,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.7,0.7,0.5,0.5,0.5
724,Spain,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.2,2.1,2.0,1.9,1.6,1.5,1.5,1.3,1.2,1.3,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.7,0.5,0.5,0.5
724,Spain,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",2.3,2.2,2.1,1.9,1.7,1.6,1.6,1.4,1.2,1.3,1.0,1.0,1.0,0.9,0.8,0.8,0.7,0.7,0.6,0.7,0.7,0.5,0.5,0.5
144,Sri Lanka,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",7.6,7.5,8.4,8.6,8.8,9.0,8.9,10.0,9.6,8.7,10.0,9.7,9.2,9.5,8.1,6.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
144,Sri Lanka,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",4.5,4.3,4.7,4.9,5.1,5.3,4.6,5.8,5.5,5.0,6.0,6.1,5.8,6.2,5.7,5.2,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7
144,Sri Lanka,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",12.0,12.0,13.0,13.0,13.0,14.0,15.0,16.0,15.0,13.0,15.0,14.0,13.0,13.0,11.0,8.9,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
275,State of Palestine,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.5,0.4,0.6,0.6,0.9,1.1,0.8,1.2,0.9,0.6,0.6,0.3,0.5,0.4,0.2,0.4,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.2
275,State of Palestine,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.5,0.4,0.5,0.6,0.9,1.0,0.8,1.1,0.8,0.5,0.6,0.3,0.4,0.4,0.2,0.4,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.2
275,State of Palestine,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.5,0.4,0.6,0.7,1.0,1.1,0.8,1.2,0.9,0.6,0.6,0.3,0.5,0.4,0.3,0.4,0.3,0.4,0.2,0.2,0.3,0.2,0.2,0.2
729,Sudan,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",53.0,49.0,45.0,42.0,39.0,38.0,36.0,35.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,29.0,28.0,28.0,27.0,27.0,25.0,30.0,28.0,25.0
729,Sudan,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",38.0,35.0,32.0,29.0,27.0,26.0,25.0,25.0,24.0,24.0,23.0,23.0,22.0,21.0,20.0,20.0,19.0,19.0,18.0,18.0,17.0,20.0,19.0,18.0
729,Sudan,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",63.0,59.0,55.0,52.0,49.0,46.0,44.0,43.0,42.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,30.0,37.0,35.0,34.0
736,Sudan (former),647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , , , , 
736,Sudan (former),793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , , , , 
736,Sudan (former),794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , , , , 
740,Suriname,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",3.3,3.9,3.1,3.3,3.4,3.6,4.8,1.3,3.2,1.6,1.2,2.3,1.4,2.5,1.3,1.7,1.5,1.5,2.8,2.5,2.2,2.2,2.2,2.2
740,Suriname,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.3,2.8,1.9,1.9,1.8,1.7,2.9,0.8,2.3,1.3,1.0,1.9,1.2,2.1,1.1,1.5,1.3,1.4,2.7,2.4,2.1,2.1,2.1,2.1
740,Suriname,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",4.6,5.2,4.5,5.0,5.5,6.2,7.1,1.9,4.3,2.0,1.5,2.8,1.6,2.9,1.5,1.9,1.7,1.6,3.0,2.6,2.4,2.4,2.4,2.4
748,Swaziland,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",60.0,52.0,43.0,34.0,29.0,28.0,31.0,35.0,38.0,40.0,39.0,38.0,37.0,35.0,35.0,36.0,39.0,42.0,41.0,42.0,43.0,62.0,80.0,91.0
748,Swaziland,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",22.0,23.0,23.0,23.0,20.0,21.0,23.0,25.0,26.0,26.0,26.0,25.0,24.0,23.0,22.0,23.0,26.0,28.0,28.0,29.0,29.0,41.0,53.0,59.0
748,Swaziland,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",94.0,77.0,62.0,49.0,43.0,43.0,47.0,53.0,55.0,52.0,48.0,45.0,44.0,42.0,42.0,45.0,51.0,56.0,57.0,57.0,58.0,82.0,103.0,116.0
752,Sweden,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.5,0.5,0.5,0.5,0.4,0.3,0.5,0.5,0.4,0.4,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1
752,Sweden,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.5,0.5,0.5,0.5,0.4,0.3,0.4,0.5,0.4,0.4,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1
752,Sweden,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.5,0.5,0.5,0.5,0.4,0.3,0.5,0.5,0.4,0.4,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1
756,Switzerland,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",1.3,1.2,1.1,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.3,0.4,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2
756,Switzerland,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.3,1.2,1.1,0.8,0.7,0.7,0.6,0.6,0.4,0.4,0.5,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2
756,Switzerland,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",1.3,1.2,1.1,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.4,0.4,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2
760,Syrian Arab Republic,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",7.4,7.0,6.7,6.3,5.8,5.4,4.8,4.2,3.6,3.0,2.4,2.0,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.8,1.8,1.9,2.0,2.1
760,Syrian Arab Republic,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.0,2.0,2.0,1.9,2.0,2.1,1.8,1.5,1.4,1.1,0.8,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.8,0.9
760,Syrian Arab Republic,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",17.0,16.0,15.0,14.0,12.0,10.0,9.5,8.6,7.0,5.9,5.2,4.4,4.2,3.9,3.9,3.9,4.0,3.8,3.9,3.8,3.8,3.8,3.8,3.8
762,Tajikistan,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",6.4,7.4,6.7,8.1,11.0,12.0,15.0,14.0,16.0,15.0,20.0,20.0,17.0,17.0,15.0,14.0,13.0,12.0,11.0,9.9,9.0,8.3,7.6,6.9
762,Tajikistan,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",4.5,5.3,5.0,6.5,8.1,8.4,9.7,8.7,9.4,9.0,11.0,13.0,12.0,12.0,11.0,11.0,9.7,8.9,8.1,7.4,6.8,6.2,5.7,5.2
762,Tajikistan,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",8.6,9.9,8.6,9.8,14.0,16.0,22.0,21.0,24.0,23.0,31.0,30.0,24.0,23.0,20.0,18.0,16.0,15.0,14.0,13.0,12.0,11.0,9.7,8.9
764,Thailand,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",19.0,18.0,17.0,15.0,14.0,15.0,17.0,14.0,16.0,21.0,24.0,23.0,23.0,22.0,22.0,18.0,15.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0
764,Thailand,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",6.3,5.9,5.7,6.1,6.4,7.8,8.5,6.7,7.5,8.7,11.0,11.0,12.0,12.0,10.0,9.4,9.1,8.9,8.6,8.3,8.0,7.8,7.6,7.3
764,Thailand,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",40.0,36.0,35.0,29.0,24.0,25.0,29.0,23.0,28.0,39.0,43.0,40.0,38.0,35.0,38.0,30.0,23.0,22.0,21.0,20.0,20.0,19.0,19.0,18.0
807,The former Yugoslav Republic of Macedonia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",5.1,4.9,5.7,7.0,5.8,5.1,6.4,6.4,5.4,5.8,5.1,4.5,3.8,4.1,2.9,3.3,3.1,2.8,2.3,0.9,1.6,1.5,1.5,1.5
807,The former Yugoslav Republic of Macedonia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",4.6,4.5,5.3,6.4,5.4,4.8,6.0,6.0,5.1,5.5,4.8,4.3,3.6,3.9,2.8,3.1,3.0,2.7,2.2,0.9,1.6,1.5,1.5,1.5
807,The former Yugoslav Republic of Macedonia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",5.6,5.2,6.1,7.5,6.2,5.4,6.8,6.8,5.7,6.2,5.5,4.7,4.0,4.3,3.0,3.4,3.2,3.0,2.4,1.0,1.7,1.6,1.6,1.6
626,Timor-Leste,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , ,89.0,76.0,70.0,69.0,77.0,84.0,73.0,54.0,49.0,53.0,66.0,87.0
626,Timor-Leste,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , ,48.0,38.0,32.0,32.0,38.0,44.0,35.0,20.0,17.0,20.0,30.0,48.0
626,Timor-Leste,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , ,145.0,131.0,125.0,124.0,133.0,140.0,128.0,109.0,102.0,106.0,119.0,141.0
768,Togo,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",7.2,7.9,8.6,9.3,10.0,11.0,12.0,13.0,14.0,14.0,14.0,14.0,13.0,13.0,12.0,11.0,11.0,9.8,9.3,9.1,9.4,10.0,11.0,12.0
768,Togo,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",4.9,5.2,5.7,6.4,7.0,7.7,8.5,9.1,9.6,9.8,9.9,9.8,9.5,8.9,8.3,7.7,7.2,6.6,6.4,6.3,6.5,6.8,7.1,7.5
768,Togo,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",9.9,10.0,11.0,11.0,12.0,13.0,14.0,16.0,17.0,17.0,17.0,17.0,16.0,16.0,15.0,14.0,13.0,13.0,13.0,13.0,13.0,14.0,15.0,16.0
772,Tokelau,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",3.1,6.8,10.0,1.4,1.1,53.0,0.7,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Tokelau,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.7,3.0,6.1,0.3,0.2,37.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Tokelau,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",7.5,12.0,16.0,3.3,2.7,71.0,1.7,1.2,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Tonga,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",6.2,5.6,5.1,4.6,4.2,3.9,3.7,3.5,3.5,3.4,3.3,3.2,3.0,3.0,2.9,2.9,2.9,2.8,2.7,2.7,2.6,2.5,2.5,2.4
776,Tonga,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",3.4,3.2,2.1,1.6,1.8,1.7,1.4,1.4,1.0,1.2,1.1,1.7,0.9,1.3,1.5,1.2,1.2,0.9,1.4,1.6,1.4,1.4,1.4,1.4
776,Tonga,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",9.9,8.9,9.6,9.7,7.8,7.0,7.1,6.8,7.7,6.7,6.9,5.1,7.0,5.4,4.8,5.5,5.5,6.1,4.6,4.0,4.2,4.1,3.9,3.7
780,Trinidad and Tobago,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.6,3.1,1.7,2.0,0.9,2.8,2.8,3.5,3.0,2.2,1.9,1.3,1.9,1.7,1.5,1.4,4.0,1.4,1.9,2.2,2.2,2.2,2.2,2.2
780,Trinidad and Tobago,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.5,2.9,1.6,2.0,0.9,2.7,2.8,3.4,3.0,2.2,1.9,1.3,1.8,1.7,1.5,1.4,3.6,1.3,1.7,2.0,2.0,1.9,1.9,1.8
780,Trinidad and Tobago,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",2.7,3.3,1.7,2.1,0.9,2.8,2.9,3.5,3.0,2.2,2.0,1.3,1.9,1.7,1.5,1.4,4.3,1.6,2.1,2.4,2.4,2.5,2.6,2.7
788,Tunisia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.2,2.3,2.3,2.4,2.5,2.6,2.5,2.5,2.4,2.2,2.1,2.0,2.0,2.0,2.0,2.0,2.1,2.2,2.2,2.3,2.4,2.3,2.3,2.1
788,Tunisia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.3,1.3,1.2,1.3,1.4,1.4,1.5,1.4,1.4,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.4,1.4,1.4,1.3,1.1,0.8
788,Tunisia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",3.7,3.6,3.4,3.3,3.3,3.4,3.4,3.3,3.4,3.4,3.3,3.1,3.0,2.9,2.9,2.9,2.9,3.1,3.3,3.5,3.6,3.7,3.7,3.8
792,Turkey,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",6.2,5.4,4.7,4.6,4.9,4.0,3.5,3.2,3.0,2.7,3.2,2.7,2.2,1.8,1.1,1.5,0.9,0.9,1.0,0.8,0.7,0.7,0.5,0.4
792,Turkey,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.4,1.3,1.3,1.4,1.6,1.5,1.2,1.2,1.2,1.3,1.3,1.2,1.0,0.9,0.5,0.9,0.7,0.7,0.8,0.8,0.7,0.7,0.3,0.2
792,Turkey,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",14.0,12.0,10.0,9.8,10.0,7.8,7.0,6.1,5.5,4.7,5.8,4.9,4.0,3.1,1.8,2.2,1.2,1.2,1.3,0.9,0.7,0.7,0.8,0.7
795,Turkmenistan,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",15.0,14.0,14.0,18.0,17.0,18.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
795,Turkmenistan,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",12.0,11.0,11.0,15.0,14.0,15.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
795,Turkmenistan,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",18.0,16.0,17.0,21.0,20.0,20.0,28.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
